"delivery_date","hour_ending","qse","dme","generation_resource_name","multi_hour_block_flag","block_indicator1","price1_rrspfr","price1_rrsffr","price1_rrsufr","price1_ecrs","price1_offec","price1_online_nonspin","price1_regup","price1_regdown","price1_offline_nonspin","quantity_mw1","block_indicator2","price2_rrspfr","price2_rrsffr","price2_rrsufr","price2_ecrs","price2_offec","price2_online_nonspin","price2_regup","price2_regdown","price2_offline_nonspin","quantity_mw2","block_indicator3","price3_rrspfr","price3_rrsffr","price3_rrsufr","price3_ecrs","price3_offec","price3_online_nonspin","price3_regup","price3_regdown","price3_offline_nonspin","quantity_mw3","block_indicator4","price4_rrspfr","price4_rrsffr","price4_rrsufr","price4_ecrs","price4_offec","price4_online_nonspin","price4_regup","price4_regdown","price4_offline_nonspin","quantity_mw4","block_indicator5","price5_rrspfr","price5_rrsffr","price5_rrsufr","price5_ecrs","price5_offec","price5_online_nonspin","price5_regup","price5_regdown","price5_offline_nonspin","quantity_mw5","p_posted_date"
"2024-10-02","9","QTEN23","YWATTB","BCH_UNIT6","N","V",,,,,"0.06",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QFPL12","YBLUET","BLSUMMIT_BATTERY","N","V",,,,,,,"0.0",,,"27.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QCALP","YCALP","BOSQUESW_CC2_3","N","V",,,,,,"3.0",,,,"20.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QCPSE","YCPS","BRAUNIG_VHB3","N","V",,,,,,,,"7.11",,"10.0","V",,,,,,,,"10.11",,"5.0","V",,,,,,,,"14.11",,"2.5",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QCPSE","YCPS","BRAUNIG_VHB3","N","V",,,,,,,"2.61",,,"6.0","V",,,,,,,"3.31",,,"4.0","V","0.81",,,,,,,,,"40.0","V",,,,"0.8",,,,,,"10.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QSUE74","YSUEZ","BRAZORIA_UNIT1","N","V",,"0.0",,,,,,,,"9.9","V","0.79","0.69",,"0.79",,,"1.59",,,"2.5","V","1.29","1.19",,,,,"3.04",,,"2.0","V","2.98","2.88",,,,,"4.56",,,"2.0","V","6.98","6.88",,"4.98",,,"6.98",,,"2.0","2024-12-01"
"2024-10-02","9","QSUE74","YSUEZ","BRP_PBL1_UNIT1","N","V","0.49",,,"0.49",,,,,,"1.9","V","0.79",,,,,,"1.59",,,"1.5","V","1.29",,,,,,"3.04",,,"1.5","V","2.98",,,,,,"4.56",,,"1.1","V","6.98",,,"6.98",,,"6.98",,,"1.5","2024-12-01"
"2024-10-02","9","QSUE74","YSUEZ","BRP_PBL2_UNIT1","N","V",,"0.0",,,,,,,,"7.4","V","0.79","0.69",,"0.79",,,"1.59",,,"1.8","V","1.29","1.19",,,,,"3.04",,,"1.5","V","2.98","2.88",,,,,"4.56",,,"1.5","V","6.98","6.88",,"4.98",,,"6.98",,,"1.5","2024-12-01"
"2024-10-02","9","QSUE74","YSUEZ","BRP_ZPT1_UNIT1","N","V",,"0.0",,,,,,,,"9.9","V","0.79","0.69",,"0.79",,,"1.59",,,"2.5","V","1.29","1.19",,,,,"3.04",,,"2.0","V","2.98","2.88",,,,,"4.56",,,"2.0","V","6.98","6.88",,"4.98",,,"6.98",,,"2.0","2024-12-01"
"2024-10-02","9","QSUE74","YSUEZ","BRP_ZPT2_UNIT1","N","V","0.49",,,"0.49",,,,,,"1.2","V","0.79",,,,,,"1.59",,,"1.0","V","1.29",,,,,,"3.04",,,"1.0","V","2.98",,,,,,"4.56",,,"0.7","V","6.98",,,"6.98",,,"6.98",,,"1.0","2024-12-01"
"2024-10-02","9","QCALP","YCALP","BTE_CC1_4","N","V",,,,,,"3.0",,,,"30.0","V",,,,,,"4.0",,,,"30.0","V",,,,,,"5.0",,,,"20.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QCALP","YCALP","BTE_CC1_6","N","V",,,,,,"3.0",,,,"50.0","V",,,,,,"4.0",,,,"15.0","V",,,,,,"5.0",,,,"50.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QEDF21","YWATTB","BTM_UNIT1","N","V",,,,,"0.01",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QEDF21","YWATTB","BTM_UNIT2","N","V",,,,,,,,,"0.02","44.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QEDF21","YWATTB","BTM_UNIT3","N","V",,,,,,,,,"0.04","49.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QEDF21","YWATTB","BTM_UNIT4","N","V",,,,,"0.04",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QEDF21","YWATTB","BTM_UNIT5","N","V",,,,,"0.05",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QEDF21","YWATTB","BTM_UNIT6","N","V",,,,,"0.06",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QEDF21","YWATTX","BTM_UNIT7","N","V",,,,,"0.07",,,,,"51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLCRA","YLCRA","BUCHAN_BUCHANG1","N","V","0.82",,,,,,,,,"14.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLCRA","YLCRA","BUCHAN_BUCHANG2","N","V","0.79",,,,,,,,,"14.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLCRA","YLCRA","BUCHAN_BUCHANG3","N","V","0.75",,,,,,,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QCALP","YCALP","BVE_CC1_1","N","V",,,,,,"3.0",,,,"40.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QHABIT","YGLIDE","BYRDR_ES_BESS1","N","V","1.97",,,"1.97",,,,,,"25.0","V","1.97",,,,,,,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QCPSE","YCPS","CALAVERS_OWS1","N","V",,,,,,,,"7.21",,"10.0","V",,,,,,,,"10.21",,"5.0","V",,,,,,,,"14.21",,"2.5",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QCPSE","YCPS","CALAVERS_OWS1","N","V",,,,,,,"2.71",,,"6.0","V",,,,,,,"3.41",,,"4.0","V","0.91",,,,,,,,,"42.0","V",,,,"0.8",,,,,,"50.0","V",,,,,,"0.81",,,,"25.0","2024-12-01"
"2024-10-02","9","QSHEL2","YPORT","CALHOUN_UNIT1","N","V",,,,"0.01",,,,,,"40.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QCALP","YCALP","CAL_CC1_2","N","V",,,,,,"3.0",,,,"5.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QBEEP1","YBEEPR","CATARINA_BESS","N","V",,"0.0",,,,,,,,"5.0","V","0.96","0.0",,"0.86",,,,,,"3.0","V","2.99",,,"2.89",,,,,,"1.9","V","19.99",,,,,,,,,"4.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QCALP","YCALP","CCEC_CC1_2","N","V",,,,,,"1.0",,,,"40.0","V",,,,,,"1.5",,,,"30.0","V",,,,,,"2.0",,,,"30.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QCALP","YCALP","CCEC_CC1_4","N","V",,,,,,"1.0",,,,"40.0","V",,,,,,"1.5",,,,"40.0","V",,,,,,"2.0",,,,"80.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QBEEP1","YBEEPR","CEDRVALE_BESS","N","V",,"0.0",,,,,,,,"5.0","V","0.96","0.0",,"0.86",,,,,,"3.0","V","2.99",,,"2.89",,,,,,"1.9","V","19.99",,,,,,,,,"4.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QSHEL2","YCHAM","CHAMON_CTG_0101","N","V",,,,"0.01",,,,,,"41.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QCALP","YCALP","CHE_CC1_7","N","V",,,,,,"5.0",,,,"25.0","V",,,,,,"3.0",,,,"70.0","V",,,,,,"4.0",,,,"30.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QCALP","YCALP","CHE_CC1_9","N","V",,,,,,"3.0",,,,"50.0","V",,,,,,"4.0",,,,"50.0","V",,,,,,"5.0",,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QTEN25","YCHISH","CHISMGRD_BES1","N","V","0.99",,,,,,"1.32",,,"40.0","V","0.8",,,,,,"2.56",,,"40.0","V","4.09",,,,,,"3.33",,,"20.0","V",,,,"2.86",,,,,,"10.0","V",,,,"3.31",,,,,,"10.0","2024-12-01"
"2024-10-02","9","QTEN25","YCHISH","CHISMGRD_BES1","N","V",,,,,,,,"1.5",,"40.0","V",,,,,,,,"2.31",,"40.0","V",,,,,,,,"3.31",,"20.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QTEN22","YCALLI","CLO_BESS1","N","V","0.7",,,"0.7",,,,,,"10.0","V","0.8",,,"0.8",,,,,,"10.0","V","24.0",,,"24.0",,"24.0",,,,"10.0","V","44.0",,,"44.0",,,,,,"10.0","V","99.0",,,"99.0",,"99.0",,,,"15.0","2024-12-01"
"2024-10-02","9","QMEA1","YMEA","CLO_BESS2","N","V","1.38",,,"1.39",,"5000.0","5000.0",,,"98.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLUMN","YLUMN","COLETO_COLETOG1","N","V","0.01",,,"0.01",,,"10.84",,,"0.1","V","0.01",,,"0.01",,,"10.84",,,"14.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLUMN","YLUMN","COLETO_COLETOG1","N","V",,,,,,,,"39.34",,"1.5","V",,,,,,,,"36.65",,"2.0","V",,,,,,,,"36.65",,"2.0","V",,,,,,,,"36.65",,"2.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QTYRE","YREGCO","CONTINEN_BESS1","N","V",,,,"0.5",,,,,,"3.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QNGRE1","YCOPPE","CORALSLR_BESS1","N","V","5000.0",,,"5000.0",,,"5000.0",,,"0.1","V","5000.0",,,"5000.0",,,"5000.0",,,"0.2","V","5000.0",,,"5000.0",,,"5000.0",,,"0.3","V","0.0",,,"5000.0",,,"5000.0",,,"20.0","V","5000.0",,,"0.0",,,"5000.0",,,"20.0","2024-12-01"
"2024-10-02","9","QNGRE1","YCOPPE","CORALSLR_BESS2","N","V","5000.0",,,"5000.0",,,"5000.0",,,"0.1","V","5000.0",,,"5000.0",,,"5000.0",,,"0.2","V","5000.0",,,"5000.0",,,"5000.0",,,"0.3","V","0.0",,,"5000.0",,,"5000.0",,,"20.0","V","5000.0",,,"0.0",,,"5000.0",,,"20.0","2024-12-01"
"2024-10-02","9","QBEEP1","YBEEPR","COYOTSPR_BESS","N","V","5.0",,,,,,,,,"0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QZEPHY","YHATCH","CROSSETT_BES1","N","V","0.5",,,"0.5",,,"500.0",,,"10.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QTEN22","YCROSS","CROSSETT_BES2","N","V","1.0",,,"1.0",,,,,,"5.0","V","2.0",,,,,,,,,"10.0","V","3.0",,,"3.0",,,,,,"20.0","V","5.0",,,"5.0",,,,,,"20.0","V",,,,,,"7.0",,,,"20.0","2024-12-01"
"2024-10-02","9","QBTU","YBRYN","DANSBY_DANSBYG1","N","V",,,,,,"0.35",,,,"50.0","V","0.5",,,,,,,,,"15.0","V",,,,,,,"25.0",,,"5.0","V",,,,"5.0",,,,,,"15.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLUMN","YLUMN","DCSES_BES1","N","V","1.5",,,,,,,,,"31.0","V","1.5",,,"3.75",,,"1.5",,,"31.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLUMN","YLUMN","DCSES_BES2","N","V","1.5",,,,,,,,,"31.0","V","1.5",,,,,,,,,"31.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLUMN","YLUMN","DCSES_BES3","N","V","1.5",,,,,,,,,"29.5","V","1.5",,,,,,,,,"29.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLUMN","YLUMN","DCSES_CT20","N","V",,,,,,,,,"1.1","4.4","V",,,,,,,,,"1.07","4.4","V",,,,,,,,,"18.0","13.1","V",,,,,,,,,"0.01","54.1",,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLUMN","YLUMN","DCSES_CT30","N","V",,,,,,,,,"1.16","4.4","V",,,,,,,,,"1.13","4.4","V",,,,,,,,,"18.25","13.0","V",,,,,,,,,"0.01","53.2",,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QCALP","YCALP","DDPEC_CC1_2","N","V",,,,,,"3.0",,,,"60.0","V",,,,,,"4.0",,,,"70.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QCALP","YCALP","DDPEC_CC1_4","N","V",,,,,,"3.0",,,,"60.0","V",,,,,,"4.0",,,,"90.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QAEN","YAEN","DECKER_DPGT_1","N","V",,,,,,,,,"0.01","48.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QBEEP1","YHENI1","DIBOL_BESS","N","V",,"0.0",,,,,,,,"5.0","V","1.06","0.0",,"0.96",,,,,,"3.0","V","1.99",,,"1.89",,,,,,"1.9",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QSUE74","YSUEZ","DICKNSON_UNIT1","N","V",,"0.0",,,,,,,,"9.9","V","0.79","0.69",,"0.79",,,"1.59",,,"2.5","V","1.29","1.19",,,,,"3.04",,,"2.0","V","2.98","2.88",,,,,"4.56",,,"2.0","V","6.98","6.88",,"4.98",,,"6.98",,,"2.0","2024-12-01"
"2024-10-02","9","QSUE74","YSUEZ","DKNS_ESS_BES1","N","V","0.49",,,"0.49",,,,,,"12.5","V","0.79",,,,,,"1.59",,,"10.0","V","1.29",,,,,,"3.04",,,"10.0","V","2.98",,,,,,"4.56",,,"7.5","V","6.98",,,"6.98",,,"6.98",,,"10.0","2024-12-01"
"2024-10-02","9","QSUE74","YSUEZ","DKNS_ESS_BES2","N","V","0.49",,,"0.49",,,,,,"12.2","V","0.79",,,,,,"1.59",,,"9.8","V","1.29",,,,,,"3.04",,,"9.8","V","2.98",,,,,,"4.56",,,"7.4","V","6.98",,,"6.98",,,"6.98",,,"9.8","2024-12-01"
"2024-10-02","9","QSUE74","YSUEZ","DKNS_ESS_BES3","N","V","0.49",,,"0.49",,,,,,"11.9","V","0.79",,,,,,"1.59",,,"9.5","V","1.29",,,,,,"3.04",,,"9.5","V","2.98",,,,,,"4.56",,,"7.1","V","6.98",,,"6.98",,,"6.98",,,"9.5","2024-12-01"
"2024-10-02","9","QSUE74","YSUEZ","DKNS_ESS_BES4","N","V","0.49",,,"0.49",,,,,,"12.5","V","0.79",,,,,,"1.59",,,"10.0","V","1.29",,,,,,"3.04",,,"10.0","V","2.98",,,,,,"4.56",,,"7.5","V","6.98",,,"6.98",,,"6.98",,,"10.0","2024-12-01"
"2024-10-02","9","QSUE52","YPLUSP","EBNY_ESS_BESS1","N","V","1.0",,,"1.0",,,"9.9",,,"29.2","V","0.75",,,"0.75",,,"7.92",,,"39.0","V","0.5",,,"0.5",,,"3.96",,,"48.8","V","0.25",,,"0.25",,,"1.98",,,"78.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QSHEL2","YKEYCA","ENDPARKS_ESS1","N","V",,,,,,,,"5000.0",,"0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QSHEL2","YKEYCA","ENDPARKS_ESS1","N","V",,,,,,"0.01",,,,"28.0","V","0.01",,,,,,,,,"9.4","V",,,,"1.0",,,,,,"4.1",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLUMN","YLUMN","ETCCS_CC1_2","N","V","0.01",,,"0.99",,,"0.61",,,"20.0","V","0.01",,,"0.97",,,"0.59",,,"20.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLUMN","YLUMN","ETCCS_CC1_2","N","V",,,,,,,,"0.66",,"3.0","V",,,,,,,,"0.65",,"3.0","V",,,,,,,,"0.64",,"3.0","V",,,,,,,,"0.68",,"3.5",,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QBEEP1","YHENI1","FALFUR_BESS","N","V",,"0.0",,,,,,,,"5.0","V","0.96","0.0",,"0.86",,,,,,"3.0","V","2.99",,,"2.89",,,,,,"1.9","V","19.99",,,,,,,,,"4.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QBEEP1","YHENI2","FAULKNER_BESS","N","V",,"0.0",,,,,,,,"5.0","V","0.96","0.0",,"0.86",,,,,,"3.0","V","2.99",,,"2.89",,,,,,"1.9","V","19.99",,,,,,,,,"4.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QSHE17","YSHELL","FEGC_UNIT1","N","V",,,,,,,,,"0.58","98.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLCRA","YLCRA","FERGCC_CC1_2","N","V",,,,,,,,"25.0",,"9.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLCRA","YLCRA","FERGCC_CC1_2","N","V","1.2",,,"1.15",,,"1.4",,,"23.0","V","1.2",,,"1.15",,,,,,"23.0","V",,,,,,"5.0",,,,"71.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QSUE61","YSUE61","FIVEWSLR_BESS1","N","V","0.49",,,"0.49",,,,,,"29.4","V","1.5",,,,,,"0.79",,,"49.0","V","2.13",,,,,,"2.69",,,"39.2","V","2.53",,,"1.5",,,"3.09",,,"39.2","V","6.75",,,,,,"7.31",,,"19.6","2024-12-01"
"2024-10-02","9","QSUE61","YSUE61","FIVEWSLR_BESS1","N","V",,,,,,,,"1.5",,"39.2","V",,,,,,,,"2.13",,"39.2","V",,,,,,,,"3.0",,"78.4",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QTEN22","YFLOW2","FLOWERII_BESS1","N","V","2.94",,,"2.94",,,,,,"10.0","V","4.94",,,"4.94",,,,,,"10.0","V","24.0",,,"24.0",,"24.0",,,,"10.0","V","44.0",,,"44.0",,,,,,"10.0","V","99.0",,,"99.0",,,,,,"15.0","2024-12-01"
"2024-10-02","9","QLCRA","YLCRA","FPPYD1_FPP_G1_J01","N","V","1.2",,,"1.15",,"6.0","2.0",,,"9.0","V","1.2",,,"1.15",,"6.0",,,,"9.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLCRA","YLCRA","FPPYD1_FPP_G1_J01","N","V",,,,,,,,"14.0",,"9.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLCRA","YLCRA","FPPYD2_FPP_G3","N","V","1.2",,,"1.15",,"6.0","1.8",,,"12.0","V","1.2",,,"1.15",,"6.0",,,,"12.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLCRA","YLCRA","FPPYD2_FPP_G3","N","V",,,,,,,,"28.0",,"12.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QCALP","YCALP","FREC_CC1_1","N","V",,,,,,"3.0",,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QCALP","YCALP","FREC_CC1_2","N","V",,,,,,"3.0",,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QCALP","YCALP","FREC_CC2_1","N","V",,,,,,"3.0",,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QCALP","YCALP","FREC_CC2_2","N","V",,,,,,"3.0",,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QBEEP1","YHENI1","FRMRSVLW_BESS","N","V",,"0.0",,,,,,,,"5.0","V","1.06","0.0",,"0.96",,,,,,"3.0","V","1.99",,,"1.89",,,,,,"1.9",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLUMN","YLUMN","FRNYPP_CC1_4","N","V",,,,,,,,"0.24",,"3.0","V",,,,,,,,"0.23",,"3.0","V",,,,,,,,"0.22",,"3.0","V",,,,,,,,"0.25",,"3.5",,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLUMN","YLUMN","FRNYPP_CC1_4","N","V","0.07",,,"0.07",,,,,,"15.0","V","0.01",,,"0.01",,,"0.01",,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLUMN","YLUMN","FRNYPP_CC1_6","N","V",,,,,,,,"0.37",,"3.8","V",,,,,,,,"0.36",,"5.0","V",,,,,,,,"0.35",,"5.0","V",,,,,,,,"0.34",,"5.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLUMN","YLUMN","FRNYPP_CC1_6","N","V","0.45",,,"0.45",,,,,,"22.5","V","0.33",,,"0.33",,,"0.12",,,"22.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLUMN","YLUMN","FRNYPP_CC2_4","N","V","1.49",,,"1.49",,,,,,"15.0","V","1.42",,,"1.42",,,"0.92",,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLUMN","YLUMN","FRNYPP_CC2_4","N","V",,,,,,,,"0.92",,"3.0","V",,,,,,,,"0.91",,"3.0","V",,,,,,,,"0.9",,"3.0","V",,,,,,,,"0.92",,"3.5",,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QSUE23","YPLUSP","GAMBIT_BESS1","N","V","1.0","0.5",,"3.0",,"0.5","3.0",,,"55.3","V","3.0","2.5",,"3.0",,"1.0","3.0",,,"44.7","V","5000.0","5000.0",,"5000.0",,"5000.0","5000.0",,,"0.1",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QSUE23","YPLUSP","GAMBIT_BESS1","N","V",,,,,,,,"5000.0",,"0.1","V",,,,,,,,"5000.0",,"0.1","V",,,,,,,,"5000.0",,"0.1",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QNRGTX","YNRGTX","GBY_GBYGT81","N","V",,,,,,,,,"2.14","51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QNRGTX","YNRGTX","GBY_GBYGT83","N","V",,,,,,,,,"2.29","57.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QEDIS9","YVIRID","GEORSO_ESS_1","N","V","0.79",,,,,,,,,"6.5","V","4.0",,,,,,,,,"3.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QLCRA","YLCRA","GIDEON_GIDEONG3","N","V","1.56",,,"1.51",,"1.36","1.95",,,"35.0","V","1.56",,,"1.51",,"1.36",,,,"30.0","V",,,,"1.51",,"1.36",,,,"5.0","V",,,,,,"1.36",,,,"15.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QSUE55","YGIGAT","GIGA_ESS_BESS_1","N","V",,,,,,,,"5000.0",,"0.1","V",,,,,,,,"5000.0",,"0.1","V",,,,,,,,"5000.0",,"0.1",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QSUE55","YGIGAT","GIGA_ESS_BESS_1","N","V","3.0",,,"1.0",,"0.5","3.0",,,"61.0","V","3.0",,,"3.0",,"1.0","3.0",,,"64.0","V","5000.0",,,"5000.0",,"5000.0","5000.0",,,"0.1",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QBEEP1","YHENI1","GOMZ_BESS","N","V",,"0.0",,,,,,,,"5.0","V","0.96","0.0",,"0.86",,,,,,"3.0","V","2.99",,,"2.89",,,,,,"1.9","V","19.99",,,,,,,,,"4.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QBEEP1","YHENI1","GRDNE_BESS","N","V",,"0.0",,,,,,,,"5.0","V","0.96","0.0",,"0.86",,,,,,"3.0","V","2.99",,,"2.89",,,,,,"1.9","V","19.99",,,,,,,,,"4.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QCALP","YCALP","GUADG_CC1_2","N","V",,,,,,"3.0",,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QCALP","YCALP","GUADG_CC1_4","N","V",,,,,,"3.0",,,,"30.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","9","QCALP","YCALP","GUADG_CC2_2","N","V",,,,,,"3.0",,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
